Id,Weekly_Sales
8_14_2012-12-07,17910.058971116134
8_14_2012-12-14,23070.645684785497
8_14_2012-12-21,31002.543214197816
8_14_2012-12-28,15420.717118175844
8_14_2013-01-04,9620.642785921535
8_14_2013-01-11,9211.638358825841
8_14_2013-01-18,9226.368124533537
8_14_2013-01-25,9380.103984262138
8_14_2013-02-01,11291.571523999737
8_14_2013-02-08,10526.70560663987
8_14_2013-02-15,10992.192712342092
8_14_2013-02-22,11066.869691903592
8_14_2013-03-01,10748.29003426947
8_14_2013-03-08,10608.059667489568
8_14_2013-03-15,11249.289160875973
8_14_2013-03-22,10221.859959755082
8_14_2013-03-29,9560.820812677975
8_14_2013-04-05,10299.170133563943
8_14_2013-04-12,9693.180890757596
8_14_2013-04-19,9376.976898551271
8_14_2013-04-26,9033.422782497006
8_14_2013-05-03,10602.237015079147
8_14_2013-05-10,9507.697066191306
8_14_2013-05-17,10089.826825626087
8_14_2013-05-24,9516.060107100564
8_14_2013-05-31,8507.11206001384
8_14_2013-06-07,10536.995576693716
8_14_2013-06-14,10351.193836528952
8_14_2013-06-21,9685.734447258847
8_14_2013-06-28,8768.500293804387
8_14_2013-07-05,10813.220566852535
8_14_2013-07-12,9385.309334954118
8_14_2013-07-19,9905.718998703014
8_14_2013-07-26,8836.225312802833
8_16_2012-11-02,7345.1407814680415
8_16_2012-11-09,7708.08861953032
8_16_2012-11-16,6492.979706285701
8_16_2012-11-23,4804.7956978617785
8_16_2012-11-30,6671.753453395331
8_16_2012-12-07,6347.351514672142
8_16_2012-12-14,3006.3834675523
8_16_2012-12-21,5229.05294580768
8_16_2012-12-28,3383.552326435603
8_16_2013-01-04,4711.090527789882
8_16_2013-01-11,3586.260700245304
8_16_2013-01-18,4501.869033455037
8_16_2013-01-25,6027.008178209477
8_16_2013-02-01,9859.71773459662
8_16_2013-02-08,6647.992846581027
8_16_2013-02-15,6719.397246514447
8_16_2013-02-22,6719.119087544753
8_16_2013-03-01,9439.262539081494
8_16_2013-03-08,17947.37025895057
8_16_2013-03-15,19610.674625988133
8_16_2013-03-22,20274.522684335807
8_16_2013-03-29,19170.303304850302
8_16_2013-04-05,26555.977212538517
8_16_2013-04-12,25417.298557503655
8_16_2013-04-19,27560.715610527015
8_16_2013-04-26,28581.96564296732
8_16_2013-05-03,26056.723815996356
8_16_2013-05-10,25366.677338785925
8_16_2013-05-17,28106.483353041713
8_16_2013-05-24,30523.802762742696
8_16_2013-05-31,29489.37572726888
8_16_2013-06-07,25803.478945901632
8_16_2013-06-14,25105.78446182612
8_16_2013-06-21,24559.33854963603
8_16_2013-06-28,22953.280610787166
8_16_2013-07-05,23446.311001829497
8_16_2013-07-12,17359.204509204086
8_16_2013-07-19,17759.285097651064
8_16_2013-07-26,15711.817176744351
8_17_2012-11-02,7276.374070424364
8_17_2012-11-09,7389.359758893067
8_17_2012-11-16,7456.932980325698
8_17_2012-11-23,10872.929270965817
8_17_2012-11-30,11936.622341447955
8_17_2012-12-07,8546.361794142369
8_17_2012-12-14,10821.632868239729
8_17_2012-12-21,12522.181343915461
8_17_2012-12-28,8488.511109165167
8_17_2013-01-04,7022.846760888152
8_17_2013-01-11,6946.836869499446
8_17_2013-01-18,7150.804122220635
8_17_2013-01-25,6985.834897282124
8_17_2013-02-01,7484.503875523151
8_17_2013-02-08,5955.417665414629
8_17_2013-02-15,8519.124388299562
8_17_2013-02-22,8181.779699340148
8_17_2013-03-01,7886.571665279879
8_17_2013-03-08,7178.354586484907
8_17_2013-03-15,7253.68717497752
8_17_2013-03-22,6535.775518873525
8_17_2013-03-29,6638.840079398691
8_17_2013-04-05,6553.179592323789
8_17_2013-04-12,6508.835687197314
8_17_2013-04-19,6501.042247959325
8_17_2013-04-26,6132.188368074138
8_17_2013-05-03,7029.689302608767
8_17_2013-05-10,7110.244690286633
8_17_2013-05-17,7115.49911021364
8_17_2013-05-24,6375.434011340338
8_17_2013-05-31,6173.583201313253
8_17_2013-06-07,6984.782401214833
8_17_2013-06-14,6685.092977520912
8_17_2013-06-21,6446.462268380414
8_17_2013-06-28,6048.580971553008
8_17_2013-07-05,6760.070533440773
8_17_2013-07-12,6384.64513005678
8_17_2013-07-19,7251.652528969421
8_17_2013-07-26,6725.80200725485
8_18_2012-11-02,13793.263457888641
8_18_2012-11-09,13011.19726771774
8_18_2012-11-16,11590.613655993942
8_18_2012-11-23,20577.949980771933
8_18_2012-11-30,17269.199893997175
8_18_2012-12-07,40467.01754458545
8_18_2012-12-14,29048.268069469726
8_18_2012-12-21,26074.615272293682
8_18_2012-12-28,13969.884010439742
8_18_2013-01-04,5023.859422534029
8_18_2013-01-11,3245.586749505721
8_18_2013-01-18,2966.118242728709
8_18_2013-01-25,2636.3062736770576
8_18_2013-02-01,6487.865958993032
8_18_2013-02-08,2453.1800002364143
8_18_2013-02-15,9241.173762948974
8_18_2013-02-22,5122.395416505129
8_18_2013-03-01,-1502.3467229963162
8_18_2013-03-08,-310.97479235011
8_18_2013-03-15,3271.2628498186077
8_18_2013-03-22,2484.5132112257456
8_18_2013-03-29,-172.50818164568906
8_18_2013-04-05,2417.6596109961324
8_18_2013-04-12,1493.3187019934755
8_18_2013-04-19,-63.72872731376651
8_18_2013-05-03,-660.436816126936
8_18_2013-05-17,-2369.8524700221456
8_18_2013-05-31,-4243.247831113448
8_18_2013-06-07,-2024.234182542811
8_18_2013-06-14,-2166.133238299654
8_18_2013-06-21,-2594.558868294743
8_18_2013-06-28,-4959.102601392213
8_18_2013-07-12,-3274.4114903764007
8_18_2013-07-26,-2885.403533058936
8_19_2012-11-02,1048.9808076087245
8_19_2012-11-09,1057.3578842273407
8_19_2012-11-16,1269.9260406962908
8_19_2012-11-23,861.9176519548823
8_19_2012-11-30,1737.6522422989872
8_19_2012-12-07,1732.6663461807782
8_19_2012-12-14,1622.0573907549674
8_19_2012-12-21,2063.493483577126
8_19_2012-12-28,704.762958755678
8_19_2013-01-04,961.8858049251158
8_19_2013-01-11,905.8811823986443
8_19_2013-01-18,913.6313963378296
8_19_2013-01-25,977.0849477521527
8_19_2013-02-01,1275.704495389075
8_19_2013-02-08,1113.1309691824752
8_19_2013-02-15,1372.5993664208431
8_19_2013-02-22,1277.6833332712251
8_19_2013-03-01,1407.294817388294
8_19_2013-03-08,1410.1955727730615
8_19_2013-03-15,1374.1116713852934
8_19_2013-03-22,1205.6937348247936
8_19_2013-03-29,1344.6087504239945
8_19_2013-04-05,1059.4862539773721
8_19_2013-04-12,1040.6281540027294
8_19_2013-04-19,995.4483533221514
8_19_2013-04-26,981.8767456314547
8_19_2013-05-03,1996.492313074371
8_19_2013-05-10,2253.059709148538
8_19_2013-05-17,2156.7264970352103
8_19_2013-05-24,2110.416404160746
8_19_2013-05-31,2004.397013261567
8_19_2013-06-07,1833.5849109084486
8_19_2013-06-14,1821.2387705796214
8_19_2013-06-21,1865.1452127669277
8_19_2013-06-28,1186.8300256548905
8_19_2013-07-05,1679.3302797722104
8_19_2013-07-12,1788.3594926597605
8_19_2013-07-19,1779.4990756918198
8_19_2013-07-26,1714.4558344630796
8_20_2012-11-02,3560.5389927795063
8_20_2012-11-09,3134.844155791533
8_20_2012-11-16,3362.0432138548554
8_20_2012-11-23,4685.199359202799
8_20_2012-11-30,4860.05126143114
8_20_2012-12-07,3367.2700171918027
8_20_2012-12-14,3363.211398734175
8_20_2012-12-21,4202.406408210014
8_20_2012-12-28,3184.2751344080743
8_20_2013-01-04,3082.726257440104
8_20_2013-01-11,3022.8198455236075
8_20_2013-01-18,2949.273373917976
8_20_2013-01-25,3326.0089888638886
8_20_2013-02-01,4443.995478759299
8_20_2013-02-08,4416.502121184899
8_20_2013-02-15,4165.211808661048
8_20_2013-02-22,4295.3577821894805
8_20_2013-03-01,3898.36252219564
8_20_2013-03-08,4123.8108095053085
8_20_2013-03-15,4126.729337193962
8_20_2013-03-22,3609.947011413937
8_20_2013-03-29,3758.2676192998947
8_20_2013-04-05,3732.265661265143
8_20_2013-04-12,3784.982365451631
8_20_2013-04-19,3595.967371594206
8_20_2013-04-26,3644.47071461239
8_20_2013-05-03,3740.147206484407
8_20_2013-05-10,3511.4310779219263
8_20_2013-05-17,3814.341765003161
8_20_2013-05-24,3920.5596384867104
8_20_2013-05-31,3877.449615746136
8_20_2013-06-07,4641.186671129379
8_20_2013-06-14,4192.8775851736955
8_20_2013-06-21,4264.7190017633975
8_20_2013-06-28,3642.578044940204
8_20_2013-07-05,4247.3644537042765
8_20_2013-07-12,4017.629875198068
8_20_2013-07-19,4240.0171729571
8_20_2013-07-26,3998.691982500939
8_21_2012-11-02,4559.029833971869
8_21_2012-11-09,4573.262241397148
8_21_2012-11-16,4788.212651707054
8_21_2012-11-23,5930.435453441546
8_21_2012-11-30,6825.542892887743
8_21_2012-12-07,5311.088451462283
8_21_2012-12-14,6939.350396085572
8_21_2012-12-21,7434.312631832187
8_21_2012-12-28,5218.536745027737
8_21_2013-01-04,3635.611841347749
8_21_2013-01-11,3798.5629189986066
8_21_2013-01-18,3748.4292694873475
8_21_2013-01-25,3773.304225509654
8_21_2013-02-01,4444.784605608182
8_21_2013-02-08,3865.4589191007058
8_21_2013-02-15,4979.296470151709
8_21_2013-02-22,4792.032998934782
8_21_2013-03-01,4624.444549231224
8_21_2013-03-08,4420.701138922908
8_21_2013-03-15,4625.22125863016
8_21_2013-03-22,4480.272320674478
8_21_2013-03-29,4385.835903061833
8_21_2013-04-05,4441.944549866352
8_21_2013-04-12,4660.413421222505
8_21_2013-04-19,4457.64256231299
8_21_2013-04-26,4575.878037666441
8_21_2013-05-03,4703.007670583768
8_21_2013-05-10,4911.811748784605
8_21_2013-05-17,5058.468275435978
8_21_2013-05-24,5204.322558056967
8_21_2013-05-31,5084.029107631147
8_21_2013-06-07,4874.699120460468
8_21_2013-06-14,4862.371320757217
8_21_2013-06-21,5201.292282198892
8_21_2013-06-28,4967.05303026308
8_21_2013-07-05,4752.4333079391945
8_21_2013-07-12,5238.754810536251
8_21_2013-07-19,5457.226193745345
8_21_2013-07-26,5117.728445946208
8_22_2012-11-02,7949.233586972735
8_22_2012-11-09,7081.823136672561
8_22_2012-11-16,7764.028249854091
8_22_2012-11-23,12581.911777493684
8_22_2012-11-30,14478.479492842944
8_22_2012-12-07,8690.259747832979
8_22_2012-12-14,10365.75093133318
8_22_2012-12-21,12846.074657947906
8_22_2012-12-28,8096.432389516744
8_22_2013-01-04,6438.3915196511
8_22_2013-01-11,5960.688329229325
8_22_2013-01-18,6133.938900488666
8_22_2013-01-25,7000.956703222756
8_22_2013-02-01,8712.030860606152
8_22_2013-02-08,8097.618444530402
8_22_2013-02-15,8100.900786528251
8_22_2013-02-22,8770.447902776341
8_22_2013-03-01,7728.2252833429975
8_22_2013-03-08,8169.467386943666
8_22_2013-03-15,8017.737611550236
8_22_2013-03-22,6751.39173063824
8_22_2013-03-29,6227.019656968841
8_22_2013-04-05,6455.955659448687
8_22_2013-04-12,6011.579745685228
8_22_2013-04-19,6296.941368459043
8_22_2013-04-26,5803.380967254266
8_22_2013-05-03,6281.290695014664
8_22_2013-05-10,5541.687907551497
8_22_2013-05-17,5233.876519232754
8_22_2013-05-24,5137.306348935317
8_22_2013-05-31,4838.223161318948
8_22_2013-06-07,6069.691318430409
8_22_2013-06-14,5540.761153200056
8_22_2013-06-21,5406.10601212478
8_22_2013-06-28,4890.493727448186
8_22_2013-07-05,6506.466936967749
8_22_2013-07-12,5760.59474472064
8_22_2013-07-19,6197.45276825145
8_22_2013-07-26,5781.86538332967
8_23_2012-11-02,16631.50318189462
8_23_2012-11-09,16287.751559866365
8_23_2012-11-16,17593.91450932828
8_23_2012-11-23,20090.1090877367
8_23_2012-11-30,27843.787586669696
8_23_2012-12-07,20935.90394172656
8_23_2012-12-14,30419.580552117837
8_23_2012-12-21,42940.756699035395
8_23_2012-12-28,19532.208739281363
8_23_2013-01-04,9664.141388653954
8_23_2013-01-11,9972.748860544652
8_23_2013-01-18,10314.497971868357
8_23_2013-01-25,11371.046302626262
8_23_2013-02-01,14482.4340143078
8_23_2013-02-08,10234.039048761515
8_23_2013-02-15,14162.700992805028
8_23_2013-02-22,14715.51998212689
8_23_2013-03-01,10411.442569700408
8_23_2013-03-08,12250.442813912783
8_23_2013-03-15,13630.869678026038
8_23_2013-03-22,13422.512363116888
8_23_2013-03-29,12601.186452684211
8_23_2013-04-05,11980.006717297078
8_23_2013-04-12,11576.111619211555
8_23_2013-04-19,11635.418469592818
8_23_2013-04-26,11074.784064784995
8_23_2013-05-03,18352.0071295849
8_23_2013-05-10,15919.77023343379
8_23_2013-05-17,17910.719176013496
8_23_2013-05-24,18971.795097201026
8_23_2013-05-31,17907.715429265496
8_23_2013-06-07,22078.75336084901
8_23_2013-06-14,21916.42093116474
8_23_2013-06-21,21551.122755768964
8_23_2013-06-28,21740.97802341693
8_23_2013-07-05,20684.28357090008
8_23_2013-07-12,19235.89699109712
8_23_2013-07-19,18963.832897486765
8_23_2013-07-26,19749.768277575025
8_24_2012-11-02,4405.066146325076
8_24_2012-11-09,4427.5897094120255
8_24_2012-11-16,5004.877689762416
8_24_2012-11-23,8413.201953172349
8_24_2012-11-30,9000.136448116213
8_24_2012-12-07,6925.969652279093
8_24_2012-12-14,7514.197158801207
8_24_2012-12-21,10478.518519417601
8_24_2012-12-28,3586.7550174327775
8_24_2013-01-04,2306.663055940863
8_24_2013-01-11,2704.294002622352
8_24_2013-01-18,2773.7838894837955
8_24_2013-01-25,2639.5930998606245
8_24_2013-02-01,4192.282472322986
8_24_2013-02-08,3588.6146741570356
8_24_2013-02-15,4161.652459386242
8_24_2013-02-22,3865.541768490216
8_24_2013-03-01,3825.649208808541
8_24_2013-03-08,4170.448536982499
8_24_2013-03-15,4015.9349139927986
8_24_2013-03-22,3754.2806211235834
8_24_2013-03-29,2961.0084345807554
8_24_2013-04-05,4269.818212106717
8_24_2013-04-12,3571.143590225551
8_24_2013-04-19,3753.2039201456723
8_24_2013-04-26,2805.3495192318383
8_24_2013-05-03,9282.519053155813
8_24_2013-05-10,8977.129968764559
8_24_2013-05-17,9036.112973946276
8_24_2013-05-24,9683.741042059024
8_24_2013-05-31,10463.32664622039
8_24_2013-06-07,9971.928225481419
8_24_2013-06-14,9894.301519632963
8_24_2013-06-21,9884.395658664356
8_24_2013-06-28,8265.212407848223
8_24_2013-07-05,9853.329815258108
8_24_2013-07-12,10294.557673712354
8_24_2013-07-19,9356.260083545802
8_24_2013-07-26,9823.634068683401
8_25_2012-11-02,6590.431537669844
8_25_2012-11-09,6603.576915947021
8_25_2012-11-16,6567.258795217432
8_25_2012-11-23,8929.467446668632
8_25_2012-11-30,9112.012174092639
8_25_2012-12-07,7768.121222454762
8_25_2012-12-14,8333.127615102767
8_25_2012-12-21,10098.47458209743
8_25_2012-12-28,6096.0848493621215
8_25_2013-01-04,4661.9060382875
8_25_2013-01-11,5355.512953937304
8_25_2013-01-18,5434.232721280611
8_25_2013-01-25,6020.089185208157
8_25_2013-02-01,5965.377322979012
8_25_2013-02-08,5492.874319515193
8_25_2013-02-15,6107.89074138388
8_25_2013-02-22,6181.198298037177
8_25_2013-03-01,5639.266475055098
8_25_2013-03-08,6657.990399065544
8_25_2013-03-15,6797.788708437408
8_25_2013-03-22,6540.925406443454
8_25_2013-03-29,6331.396887345797
8_25_2013-04-05,6894.587365094326
8_25_2013-04-12,6545.204020313079
8_25_2013-04-19,6668.234149993962
8_25_2013-04-26,6395.430721466051
8_25_2013-05-03,7830.334922261721
8_25_2013-05-10,7391.216532600769
8_25_2013-05-17,7188.900581787507
8_25_2013-05-24,7646.135757777316
8_25_2013-05-31,7642.423168295617
8_25_2013-06-07,7785.099416485776
8_25_2013-06-14,7534.8035471958365
8_25_2013-06-21,7537.122653101376
8_25_2013-06-28,7475.216962054045
8_25_2013-07-05,7047.853814064946
8_25_2013-07-12,7052.447603214217
8_25_2013-07-19,7065.370526317056
8_25_2013-07-26,6658.5142060072585
8_26_2012-11-02,7224.429313242033
8_26_2012-11-09,6945.239812032512
8_26_2012-11-16,6794.047546436972
8_26_2012-11-23,9186.43818554532
8_26_2012-11-30,9291.52932580654
8_26_2012-12-07,7574.112611742353
8_26_2012-12-14,8060.37913492816
8_26_2012-12-21,9593.58956992127
8_26_2012-12-28,4043.378207678746
8_26_2013-01-04,3388.710861527331
8_26_2013-01-11,4401.363836412334
8_26_2013-01-18,4535.887881437625
8_26_2013-01-25,5088.688811228409
8_26_2013-02-01,6415.021366068302
8_26_2013-02-08,5697.856435597046
8_26_2013-02-15,6175.698249416969
8_26_2013-02-22,6154.648410090242
8_26_2013-03-01,5802.5546876246635
8_26_2013-03-08,6274.428694565476
8_26_2013-03-15,5917.620869008819
8_26_2013-03-22,5508.810133144512
8_26_2013-03-29,5054.792160323787
8_26_2013-04-05,6344.795654575571
8_26_2013-04-12,5826.843313079298
8_26_2013-04-19,5789.0524843912035
8_26_2013-04-26,5283.228066547872
8_26_2013-05-03,8672.697081886678
8_26_2013-05-10,8296.953096592697
8_26_2013-05-17,7998.148133287775
8_26_2013-05-24,7457.289775329336
8_26_2013-05-31,6905.9127421866515
8_26_2013-06-07,7585.35282189307
8_26_2013-06-14,7219.847244048826
8_26_2013-06-21,6898.4056841639185
8_26_2013-06-28,5623.417707836081
8_26_2013-07-05,7458.900640489786
8_26_2013-07-12,7012.131607789577
8_26_2013-07-19,7792.452754584631
8_26_2013-07-26,7057.990371888771
8_27_2012-11-02,730.9311018725369
8_27_2012-11-09,715.3763609475387
8_27_2012-11-16,949.8971240026632
8_27_2012-11-23,1596.1644420816401
8_27_2012-11-30,3106.194481604672
8_27_2012-12-07,1708.6230618831735
8_27_2012-12-14,2256.163740465592
8_27_2012-12-21,2689.998938620001
8_27_2012-12-28,1294.2071790673808
8_27_2013-01-04,1175.8752810500675
8_27_2013-01-11,987.0087766964232
8_27_2013-01-18,885.0094433302547
8_27_2013-01-25,709.466216819588
8_27_2013-02-01,1066.5515797444134
8_27_2013-02-08,1191.7185032452387
8_27_2013-02-15,1107.3469088325169
8_27_2013-02-22,1031.8279146876846
8_27_2013-03-01,937.8268672951396
8_27_2013-03-08,907.0803557945418
8_27_2013-03-15,927.6823622097897
8_27_2013-03-22,872.3804972155862
8_27_2013-03-29,834.6228201582546
8_27_2013-04-05,607.4374852332122
8_27_2013-04-12,554.5158865407607
8_27_2013-04-19,527.2558818413423
8_27_2013-04-26,437.65061645315575
8_27_2013-05-03,1536.8480679435174
8_27_2013-05-10,1534.901966962372
8_27_2013-05-17,1393.1899502983495
8_27_2013-05-24,1490.2437318582424
8_27_2013-05-31,1402.6918716833566
8_27_2013-06-07,1545.6488727441747
8_27_2013-06-14,1454.9782091291129
8_27_2013-06-21,1329.1069679681946
8_27_2013-06-28,613.2860078101982
8_27_2013-07-05,1652.393653900693
8_27_2013-07-12,1673.8162017407167
8_27_2013-07-19,1372.1623239607827
8_27_2013-07-26,1228.9211142044337
8_28_2012-11-02,422.3577174200825
8_28_2012-11-09,517.5134306073518
8_28_2012-11-16,550.4148776696721
8_28_2012-11-23,-127.57028163862273
8_28_2012-11-30,693.3949421939878
8_28_2012-12-07,731.6565673124843
8_28_2012-12-14,728.7368378680258
8_28_2012-12-21,1197.5276398378012
8_28_2012-12-28,398.1448204400612
8_28_2013-01-04,535.621324425304
8_28_2013-01-11,473.2850736648415
8_28_2013-01-18,497.7397405241152
8_28_2013-01-25,367.38967534810007
8_28_2013-02-01,500.02184690271514
8_28_2013-02-08,500.99499456942294
8_28_2013-02-15,459.9488746193824
8_28_2013-02-22,479.55154512986286
8_28_2013-03-01,382.4568254974821
8_28_2013-03-08,349.3914187096399
8_28_2013-03-15,194.8641627982949
8_28_2013-03-22,72.41458430180406
8_28_2013-03-29,105.33631286518208
8_28_2013-04-05,106.14742781790378
8_28_2013-04-12,130.18035132631172
8_28_2013-04-19,207.29715479543515
8_28_2013-04-26,77.23397517312034
8_28_2013-05-03,593.0219887238932
8_28_2013-05-10,673.6132407084522
8_28_2013-05-17,583.111867254725
8_28_2013-05-24,510.07984473721393
8_28_2013-05-31,474.1923051515736
8_28_2013-06-07,462.71833501604243
8_28_2013-06-14,361.9799826738877
8_28_2013-06-21,405.9196994985576
8_28_2013-06-28,-251.15226395775548
8_28_2013-07-05,18.052034592931243
8_28_2013-07-12,323.33981016971563
8_28_2013-07-19,404.2388171403775
8_28_2013-07-26,329.8839747154008
8_29_2012-11-02,2977.009412283286
8_29_2012-11-09,2874.9022648241175
8_29_2012-11-16,3117.220629762537
8_29_2012-11-23,5270.2294932248915
8_29_2012-11-30,8024.305660652577
8_29_2012-12-07,4838.097803102241
8_29_2012-12-14,5795.736220755817
8_29_2012-12-21,7277.150767319891
8_29_2012-12-28,3673.2003628002867
8_29_2013-01-04,2719.649916463868
8_29_2013-01-11,2699.5268011898856
8_29_2013-01-18,2420.448552689155
8_29_2013-01-25,2400.280153161993
8_29_2013-02-01,3385.0438265616467
8_29_2013-02-08,3565.0496246287507
8_29_2013-02-15,3214.207262800612
8_29_2013-02-22,3184.1314370647865
8_29_2013-03-01,2530.578004970004
8_29_2013-03-08,2860.1323161048
8_29_2013-03-15,2610.3760526046917
8_29_2013-03-22,2270.1136565308666
8_29_2013-03-29,2314.4929654021576
8_29_2013-04-05,2200.721948195352
8_29_2013-04-12,2419.8862630725207
8_29_2013-04-19,2065.3677064271096
8_29_2013-04-26,2241.673351334486
8_29_2013-05-03,3278.6702247494454
8_29_2013-05-10,2977.156527439648
8_29_2013-05-17,3283.0006759504327
8_29_2013-05-24,3027.7995728986853
8_29_2013-05-31,2782.558765317329
8_29_2013-06-07,3587.427785828022
8_29_2013-06-14,3309.44194374792
8_29_2013-06-21,3203.0092775818134
8_29_2013-06-28,2673.447871120265
8_29_2013-07-05,3475.2126356816525
8_29_2013-07-12,3734.8223727949735
8_29_2013-07-19,3593.1655851447326
8_29_2013-07-26,3241.1322287017056
8_30_2012-11-02,1630.8985973590004
8_30_2012-11-09,1597.8984087326746
8_30_2012-11-16,1760.9693797655325
8_30_2012-11-23,1259.5900315922643
8_30_2012-11-30,2015.2655133339601
8_30_2012-12-07,1412.767698026914
8_30_2012-12-14,1588.4912340899607
8_30_2012-12-21,2262.925375251373
8_30_2012-12-28,1264.0703041094641
8_30_2013-01-04,1412.773793004574
8_30_2013-01-11,1410.9416131288922
8_30_2013-01-18,1446.3112340610955
8_30_2013-01-25,1745.3038742974356
8_30_2013-02-01,2662.7829848569017
